Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,253.38999938964844,255.08999633789062,234.6199951171875,236.86000061035156,236.86000061035156,2056400
2021-12-02,237.0,244.9600067138672,230.17999267578125,235.0,235.0,1949100
2021-12-03,242.25999450683594,243.38999938964844,215.7899932861328,217.10000610351562,217.10000610351562,3208200
2021-12-06,216.5,217.4199981689453,207.0500030517578,212.94000244140625,212.94000244140625,2539600
2021-12-07,224.39999389648438,230.0500030517578,220.5,222.55999755859375,222.55999755859375,1970200
2021-12-08,224.9499969482422,227.47999572753906,220.0399932861328,225.61000061035156,225.61000061035156,1644600
2021-12-09,225.61000061035156,229.00999450683594,215.8000030517578,216.35000610351562,216.35000610351562,1512200
2021-12-10,220.58999633789062,223.32000732421875,214.5500030517578,215.02000427246094,215.02000427246094,1637700
2021-12-13,215.6300048828125,220.35000610351562,208.47999572753906,213.52000427246094,213.52000427246094,2446800
2021-12-14,205.10000610351562,206.19000244140625,194.13999938964844,202.32000732421875,202.32000732421875,3418100
2021-12-15,203.30999755859375,204.97000122070312,192.8300018310547,204.0399932861328,204.0399932861328,2771500
2021-12-16,209.60000610351562,211.0,189.50999450683594,190.85000610351562,190.85000610351562,3215400
2021-12-17,185.64999389648438,192.3000030517578,178.69000244140625,189.11000061035156,189.11000061035156,4416200
2021-12-20,179.67999267578125,185.6300048828125,175.0500030517578,178.72999572753906,178.72999572753906,3834800
2021-12-21,181.8300018310547,189.52999877929688,180.0,189.0,189.0,2088400
2021-12-22,186.72999572753906,191.30999755859375,185.49000549316406,189.3300018310547,189.3300018310547,1378500
2021-12-23,190.49000549316406,191.2899932861328,186.58999633789062,188.1699981689453,188.1699981689453,1250500
2021-12-27,189.89999389648438,191.0,184.6300048828125,188.69000244140625,188.69000244140625,1272500
2021-12-28,190.47000122070312,190.8300018310547,184.6699981689453,186.7899932861328,186.7899932861328,1193100
2021-12-29,186.5399932861328,187.72999572753906,181.14999389648438,185.47000122070312,185.47000122070312,1102600
2021-12-30,185.75,189.52000427246094,183.10000610351562,186.41000366210938,186.41000366210938,1204700
2021-12-31,186.89999389648438,188.42999267578125,182.7899932861328,182.94000244140625,182.94000244140625,1107000
2022-01-03,185.22999572753906,187.5800018310547,180.6999969482422,184.4499969482422,184.4499969482422,1490600
2022-01-04,187.58999633789062,188.0,171.3000030517578,178.27999877929688,178.27999877929688,2484000
2022-01-05,174.55999755859375,174.85000610351562,156.75999450683594,157.1999969482422,157.1999969482422,4059000
2022-01-06,156.00999450683594,156.22999572753906,145.82000732421875,151.49000549316406,151.49000549316406,3546200
2022-01-07,152.11000061035156,154.9499969482422,144.1699981689453,145.1300048828125,145.1300048828125,3561600
2022-01-10,140.2100067138672,147.38999938964844,137.66000366210938,147.1300048828125,147.1300048828125,3730100
2022-01-11,145.9199981689453,151.2899932861328,145.25,148.50999450683594,148.50999450683594,3007600
2022-01-12,150.52000427246094,154.1300048828125,147.35000610351562,149.27999877929688,149.27999877929688,2430500
2022-01-13,156.63999938964844,157.36000061035156,143.1999969482422,143.49000549316406,143.49000549316406,2765400
2022-01-14,141.55999755859375,147.0,138.8800048828125,142.83999633789062,142.83999633789062,2130700
2022-01-18,139.77000427246094,142.36000061035156,135.6999969482422,135.9199981689453,135.9199981689453,2677900
2022-01-19,138.0,140.30999755859375,133.66000366210938,134.5800018310547,134.5800018310547,2400800
2022-01-20,137.97000122070312,143.08999633789062,134.3000030517578,134.69000244140625,134.69000244140625,2711200
2022-01-21,131.89999389648438,133.55999755859375,124.5199966430664,126.0199966430664,126.0199966430664,3896900
2022-01-24,119.7699966430664,128.30999755859375,113.4000015258789,128.10000610351562,128.10000610351562,5200000
2022-01-25,123.0,127.45999908447266,120.4800033569336,122.6500015258789,122.6500015258789,2785800
2022-01-26,126.66999816894531,130.6699981689453,119.80000305175781,121.75,121.75,4013900
2022-01-27,125.19999694824219,125.77999877929688,119.62000274658203,119.97000122070312,119.97000122070312,2730800
2022-01-28,120.31999969482422,124.27999877929688,113.97000122070312,123.86000061035156,123.86000061035156,3074600
2022-01-31,125.0,140.75,125.0,140.47000122070312,140.47000122070312,3988900
2022-02-01,141.19000244140625,143.35000610351562,136.6199951171875,142.6699981689453,142.6699981689453,2605200
2022-02-02,144.89999389648438,145.25999450683594,138.58999633789062,139.50999450683594,139.50999450683594,2375000
2022-02-03,134.0,139.02000427246094,130.07000732421875,132.91000366210938,132.91000366210938,2912500
2022-02-04,133.72000122070312,143.4199981689453,131.64999389648438,141.22999572753906,141.22999572753906,2535900
2022-02-07,140.52000427246094,146.74000549316406,139.47000122070312,140.77000427246094,140.77000427246094,3609400
2022-02-08,139.1999969482422,145.6699981689453,137.17999267578125,144.5,144.5,4026400
2022-02-09,178.52000427246094,183.14999389648438,154.60000610351562,161.88999938964844,161.88999938964844,24860600
2022-02-10,156.19000244140625,166.7100067138672,153.27000427246094,154.63999938964844,154.63999938964844,5356100
2022-02-11,154.07000732421875,156.83999633789062,143.77999877929688,145.69000244140625,145.69000244140625,3380600
2022-02-14,145.8300018310547,149.97999572753906,142.3800048828125,143.92999267578125,143.92999267578125,2439200
2022-02-15,147.61000061035156,154.88999938964844,147.57000732421875,154.2899932861328,154.2899932861328,3053200
2022-02-16,149.60000610351562,154.83999633789062,146.8000030517578,154.02999877929688,154.02999877929688,1972500
2022-02-17,151.22999572753906,154.77000427246094,147.82000732421875,148.3699951171875,148.3699951171875,1675700
2022-02-18,148.44000244140625,148.9600067138672,139.27999877929688,140.35000610351562,140.35000610351562,2607600
2022-02-22,137.19000244140625,139.89999389648438,131.3000030517578,133.02999877929688,133.02999877929688,2587900
2022-02-23,135.0,135.52000427246094,126.12000274658203,126.55999755859375,126.55999755859375,2107500
2022-02-24,119.0,147.92999267578125,118.56999969482422,147.35000610351562,147.35000610351562,5034800
2022-02-25,148.0,154.57000732421875,146.0399932861328,153.72999572753906,153.72999572753906,3085000
2022-02-28,157.39999389648438,167.9499969482422,157.39999389648438,166.6999969482422,166.6999969482422,5368896
